Date,Open,High,Low,Close,Adj Close,Volume
6/15/1998,108.8125,109.90625,107.5,107.53125,70.845558,10234200
6/16/1998,108.40625,109.21875,107.75,109.1875,71.936737,7471500
6/17/1998,110.15625,111.78125,109.9375,111.46875,73.439728,12057700
6/18/1998,111.1875,111.4375,110.75,110.96875,73.110275,3844600
6/19/1998,111.0625,111.234375,109.625,110.0625,72.744003,3549100
6/22/1998,110.25,111.0625,110.0625,110.59375,73.095085,5438300
6/23/1998,111.09375,112.0625,111,111.90625,73.962555,5004600
6/24/1998,112.15625,113.6875,111.609375,113.40625,74.953941,8291900
6/25/1998,113.90625,114.4375,112.8125,113.21875,74.830017,5854800
6/26/1998,113.3125,113.84375,113.125,113.6875,75.139847,4833100
6/29/1998,114.25,114.6875,113.796875,114.09375,75.408371,5953400
6/30/1998,113.90625,114.1875,113.0625,113.3125,74.892006,4284800
7/1/1998,114.0625,114.9375,113.625,114.625,75.75946,3489500
7/2/1998,114.71875,114.875,114.25,114.84375,75.90406,3503900
7/6/1998,114.78125,116,114.5625,116,76.668266,3144400
7/7/1998,115.984375,116.125,115.28125,115.78125,76.523666,4920700
7/8/1998,115.875,116.9375,115.75,116.625,77.081337,6875000
7/9/1998,116.28125,116.71875,115.625,115.84375,76.564964,6942500
7/10/1998,116.03125,116.9375,115.0625,116.46875,76.97805,7849700
7/13/1998,116.5625,116.84375,116.0625,116.5,76.998749,6555100
7/14/1998,116.9375,118.15625,116.9375,117.8125,77.866211,6983600
7/15/1998,118.0625,118.28125,117.53125,117.59375,77.721626,4977500
7/16/1998,117.6875,118.59375,117.0625,118.40625,78.258644,6315600
7/17/1998,118.625,119,118.3125,118.5625,78.3619,3539500
7/20/1998,118.75,119.234375,117.9375,118.5625,78.3619,2338400
7/21/1998,119,119,116.28125,116.5,76.998749,5518600
7/22/1998,116.34375,116.984375,115.53125,116.5,76.998749,10417300
7/23/1998,116.3125,116.59375,113.90625,114.1875,75.470291,15110900
7/24/1998,114.96875,115.09375,112.875,114.09375,75.408371,11540500
7/27/1998,113.625,115,112.84375,114.90625,75.945351,9600000
7/28/1998,114.4375,114.65625,111.875,112.96875,74.664772,13693000
7/29/1998,113.71875,114.125,112.25,112.53125,74.375641,7462400
7/30/1998,113.625,114.59375,113.40625,114.21875,75.490952,6821600
7/31/1998,114.34375,114.5,111.3125,111.78125,73.879959,7680500
8/3/1998,111.78125,112.421875,111.03125,111.3125,73.570107,10486500
8/4/1998,112.21875,112.21875,107,107,70.719879,15091600
8/5/1998,107.9375,108.875,105.59375,108.46875,71.690613,21718400
8/6/1998,108.125,109.5,107.5625,108.9375,72.000404,13084400
8/7/1998,109.6875,110.59375,108.46875,109.125,72.124336,12083800
8/10/1998,108.75,109.65625,108.1875,108.5,71.71125,6273000
8/11/1998,106.78125,107.4375,105.5,106.875,70.63723,14287100
8/12/1998,107.75,108.875,107.5,108.6875,71.835152,11158400
8/13/1998,108.8125,109.65625,107.375,107.375,70.96769,9073900
8/14/1998,108.34375,108.71875,105.78125,106.125,70.141548,8628500
8/17/1998,106,108.9375,105.5,108.375,71.628654,11290000
8/18/1998,109,110.59375,108.78125,110.375,72.950493,7603900
8/19/1998,111.09375,111.09375,109.625,110.09375,72.764587,6258600
8/20/1998,109.6875,110.40625,109.15625,109.4375,72.330887,7402800
8/21/1998,108.1875,108.71875,105.5,108.5625,71.752571,16685400
8/24/1998,109.25,109.9375,108.3125,109.25,72.206963,7201700
8/25/1998,110.375,111.25,108.640625,109.5,72.372169,9688300
8/26/1998,108.28125,109.625,107.75,108.875,71.959084,9339700
8/27/1998,107,107.5625,103.46875,103.75,68.571815,24887800
8/28/1998,104.96875,105.71875,102.15625,103.375,68.323967,23735900
8/31/1998,103.75,104.015625,95,96,63.449593,22563100
9/1/1998,96.0625,100.5625,93.625,100.0625,66.134644,24748500
9/2/1998,99.8125,101.75,98.78125,99.34375,65.659569,13843200
9/3/1998,97.625,99.375,96.75,98.5625,65.143234,17311300
9/4/1998,99.4375,99.8125,95.75,97.75,64.606216,17783800
9/8/1998,100.875,103,99.8125,103,68.076141,14746500
9/9/1998,102.75,103.125,100.4375,100.5,66.423805,12109700
9/10/1998,98.4375,99.34375,96.8125,98.5,65.101913,19889300
9/11/1998,98.1875,101.6875,97,101.6875,67.208641,20379800
9/14/1998,102.875,104.453125,102.09375,103.4375,68.365265,10686800
9/15/1998,102.875,104.3125,102.28125,104.0625,68.778343,8337900
9/16/1998,104.75,105.25,103.15625,105,69.39801,11024900
9/17/1998,102.25,103.03125,101.78125,102,67.415176,12945200
9/18/1998,102.375,102.40625,101.09375,102.09375,67.715477,7019200
9/21/1998,99.625,103.40625,98.9375,102.03125,67.674042,8834600
9/22/1998,103.5,103.65625,102.15625,102.875,68.233688,7270100
9/23/1998,103.875,107,103.78125,107,70.969658,13688500
9/24/1998,106.3125,106.8125,103.25,104.375,69.228569,11129500
9/25/1998,103.125,105.421875,102.625,104.25,69.14563,10247400
9/28/1998,105.3125,106.3125,104.25,105.1875,69.767456,8847800
9/29/1998,105.375,105.9375,103.375,104.9375,69.601662,10618100
9/30/1998,103.5,104.3125,101.375,101.75,67.487465,7908400
10/1/1998,100.03125,101.546875,98.09375,98.8125,65.539146,13335600
10/2/1998,98.875,100.875,97.21875,100.71875,66.803497,14351800
10/5/1998,99.59375,99.96875,96.34375,98.6875,65.456223,12807200
10/6/1998,100.75,101.28125,97.53125,98.59375,65.394073,12621000
10/7/1998,98.625,100.03125,95.75,97.125,64.419899,14348500
10/8/1998,94.5625,96.75,92.21875,96.59375,64.067497,20625000
10/9/1998,97,98.78125,94.0625,98.53125,65.352577,12708500
10/12/1998,100.625,101.4375,99.6875,99.96875,66.306038,9508500
10/13/1998,99.5625,100.40625,98.75,99.625,66.078056,6256800
10/14/1998,98.9375,101.8125,98.84375,100.5625,66.699875,8176900
10/15/1998,100.125,107.25,99.9375,105.96875,70.285637,20541100
10/16/1998,106.125,106.75,105,106,70.306381,16573900
10/19/1998,105.6875,106.8125,105.5,106.375,70.555077,7915900
10/20/1998,107.5625,108.796875,106.09375,107,70.969658,14611600
10/21/1998,106.875,107.625,105.875,106.625,70.720909,9178400
10/22/1998,106.78125,108.46875,106.15625,108.21875,71.777985,8277500
10/23/1998,107.96875,108,106.78125,106.84375,70.86602,6237200
10/26/1998,107.71875,108.46875,106.78125,107.625,71.384171,5838600
10/27/1998,108.4375,108.96875,106.28125,107,70.969658,10089700
10/28/1998,106.5625,107.53125,106.03125,106.8125,70.845284,5650600
10/29/1998,107.09375,109.4375,106.625,109.40625,72.565651,9625600
10/30/1998,110.125,110.90625,109.5,110,72.959419,9872800
11/2/1998,110.8125,111.875,110.1875,111.875,74.203049,6501400
11/3/1998,111.59375,111.8125,110.75,111.0625,73.664154,6866000
11/4/1998,112.46875,113.09375,111.09375,112.25,74.451797,8233600
11/5/1998,111.53125,113.9375,111.125,113.78125,75.467445,6841500
11/6/1998,113.46875,114.5625,113.3125,114.125,75.695435,5224800
11/9/1998,113.9375,114.25,112.5,113.3125,75.156517,6188700
11/10/1998,113,113.9375,112.25,113,74.949226,14015200
11/11/1998,113.8125,114,111.890625,112.25,74.451797,10922400
11/12/1998,112.3125,113.125,111.6875,112.125,74.368896,5457400
11/13/1998,112.21875,113.21875,112.125,113.21875,75.094315,5524600
11/16/1998,114.21875,114.359375,112.890625,114.0625,75.653984,6023700
11/17/1998,113.65625,115.625,113,114.0625,75.653984,9058900
11/18/1998,114.3125,115,113.5,114.75,76.109985,4567700
11/19/1998,115.28125,115.90625,114.625,115.75,76.773239,5249300
11/20/1998,116.359375,116.75,115.84375,116.625,77.353577,5562000
11/23/1998,117.46875,119.625,117.15625,119.375,79.177559,7151300
11/24/1998,119,119.65625,118.453125,118.625,78.680122,5323700
11/25/1998,118.9375,119.1875,118.21875,118.625,78.680122,4393500
11/27/1998,119.46875,119.71875,119.015625,119.5,79.260452,4557900
11/30/1998,119.015625,119.375,116.125,116.125,77.02198,8705400
12/1/1998,116.125,118.03125,115.21875,117.625,78.016884,8950600
12/2/1998,117.21875,117.90625,116,117.28125,77.788879,7495500
12/3/1998,117.25,118.3125,115.09375,115.34375,76.503761,12145300
12/4/1998,116.625,118.5,116.5,118.375,78.514328,10339500
12/7/1998,118.0625,119.46875,118,118.9375,78.88739,4290000
12/8/1998,118.53125,119.75,117.5,118.40625,78.535049,10102600
12/9/1998,118.6875,118.96875,117.875,118.625,78.680122,5327900
12/10/1998,118.84375,118.84375,116.71875,116.890625,77.529785,5966600
12/11/1998,116.4375,117.34375,115.5625,117.125,77.685234,8198200
12/14/1998,116.15625,116.40625,113.75,113.75,75.446732,9521400
12/15/1998,114.6875,116.75,114.53125,116.6875,77.395035,9631500
12/16/1998,117.125,117.125,115.75,116.53125,77.291412,7260000
12/17/1998,117.21875,118.59375,117.03125,118.390625,78.524689,6914700
12/18/1998,118.3125,119.125,117.875,118.5,78.858337,4802400
12/21/1998,119.25,121.34375,119,120.15625,79.960518,8580700
12/22/1998,120.40625,121.21875,119.1875,120.6875,80.314041,5461100
12/23/1998,121.1875,123.21875,120.8125,123.21875,81.998543,7791000
12/24/1998,123.15625,123.25,122.5,122.6875,81.644981,1507100
12/28/1998,123.25,123.3125,122,122.375,81.437012,4203600
12/29/1998,122.71875,124.484375,122.125,124.3125,82.726379,3935800
12/30/1998,123.9375,124.75,123.03125,123.3125,82.060936,6810700
12/31/1998,123.3125,123.9375,122.46875,123.3125,82.060936,6790500
1/4/1999,123.375,125.21875,121.71875,123.03125,81.873756,9450400
1/5/1999,122.9375,124.875,122.9375,124.4375,82.80957,8031000
1/6/1999,125.8125,127.75,125.75,127.4375,84.806,7737700
1/7/1999,126.375,127.21875,125.78125,126.8125,84.390038,5504900
1/8/1999,128.1875,128.5,125.96875,127.75,85.013939,6224400
1/11/1999,127.6875,127.6875,125.21875,126.53125,84.202919,7578300
1/12/1999,126.21875,126.21875,123.75,124.25,82.684784,7768800
1/13/1999,120.40625,125.125,120.375,123.375,82.102524,10810600
1/14/1999,123.625,123.90625,120.90625,121.21875,80.667542,11400700
1/15/1999,122.375,124.78125,122.0625,124.375,82.767952,7817700
1/19/1999,125.296875,125.625,123.5,125.1875,83.308647,6535100
1/20/1999,126.09375,127.9375,125.03125,126.1875,83.974144,6534400
1/21/1999,125.578125,125.84375,122.59375,122.84375,81.74897,6937500
1/22/1999,122.125,123.84375,121.78125,122.5625,81.561806,7522300
1/25/1999,123.28125,124,121.90625,123.8125,82.393623,5700300
1/26/1999,124.125,126.0625,123.625,126.0625,83.89093,6047000
1/27/1999,126.375,126.625,124.15625,124.59375,82.913536,7399400
1/28/1999,125.25,126.96875,125.1875,126.6875,84.306877,5961700
1/29/1999,127.34375,128.296875,125.40625,127.65625,84.951569,6456800
2/1/1999,128.6875,128.6875,126.90625,126.90625,84.452423,9426800
2/2/1999,127.078125,127.21875,124.765625,126.125,83.932541,9194500
2/3/1999,125.6875,127.9375,125.65625,127.40625,84.785156,10290700
2/4/1999,127.375,127.5,124.78125,125.5,83.516579,7761100
2/5/1999,125.65625,125.65625,123.21875,124.0625,82.55999,7516100
2/8/1999,125.09375,125.09375,123.34375,124.3125,82.726379,8528400
2/9/1999,124.375,124.5,121.515625,121.53125,80.875572,8985700
2/10/1999,122.125,123,121.328125,122.3125,81.395454,6936700
2/11/1999,123.0625,126.09375,122.5,125.125,83.267082,9181800
2/12/1999,124.8125,125.5,122.625,123.625,82.268867,10676600
2/16/1999,124.75,125.625,122.875,122.875,81.76976,6915500
2/17/1999,123.1875,125.359375,122.25,122.75,81.686592,7858100
2/18/1999,123.1875,124.375,122.21875,123.71875,82.331276,9048900
2/19/1999,124,125.75,123.375,124.25,82.684784,5312200
2/22/1999,124.4375,127.71875,124.28125,127.5625,84.889145,10695800
2/23/1999,127.59375,128.5,126.59375,127.5,84.847565,7770700
2/24/1999,127.84375,128.84375,125,125.25,83.350266,7271000
2/25/1999,124.53125,125.28125,122.6875,124.0625,82.55999,11633000
2/26/1999,124.75,124.84375,122.8125,123.5625,82.227303,9621300
3/1/1999,123.65625,124.3125,122.375,123.90625,82.456017,7607200
3/2/1999,124.5,125.3125,122.3125,122.8125,81.728165,9651500
3/3/1999,123.09375,123.5625,121.78125,123.46875,82.164886,7881400
3/4/1999,124.0625,125.484375,123.265625,125.03125,83.204735,8256400
3/5/1999,127.5,128.125,126.5625,127.546875,84.878723,10703100
3/8/1999,128.28125,128.796875,127.25,128.375,85.429855,4802200
3/9/1999,128.125,129.9375,127.75,128.0625,85.221909,7893400
3/10/1999,128.46875,129.25,127.78125,129.1875,85.970558,3950000
3/11/1999,129.6875,131.1875,128.875,130.625,86.927193,6583700
3/12/1999,131,131.03125,129.21875,129.375,86.095322,5286500
3/15/1999,129.9375,131.25,129.5,131.21875,87.32225,5394400
3/16/1999,131.125,131.65625,130.46875,130.71875,86.98954,4547500
3/17/1999,130.6875,130.9375,129.625,130.15625,86.615204,4524100
3/18/1999,129.78125,132.375,129.75,132.25,88.008537,3506300
3/19/1999,132.3125,132.625,129.6875,129.6875,86.512566,5526700
3/22/1999,130.0625,130.59375,129.421875,129.9375,86.679382,4603800
3/23/1999,129.3125,129.53125,125.703125,126.1875,84.177803,9713800
3/24/1999,126.84375,127.171875,125.625,126.90625,84.65728,6280900
3/25/1999,128.0625,129.5,127.75,129.5,86.387535,6639600
3/26/1999,128.625,129.125,127.71875,128.5625,85.762146,6159700
3/29/1999,129.15625,131.4375,129.15625,131.15625,87.492401,5863900
3/30/1999,129.9375,131.21875,129.5625,130.46875,87.033752,5401400
3/31/1999,131.15625,131.609375,128.3125,128.375,85.63707,7413600
4/1/1999,129.6875,129.6875,128.125,129.34375,86.283302,7683600
4/5/1999,130.9375,132.59375,130.25,132.40625,88.326263,5791100
4/6/1999,132.1875,132.984375,131.15625,132.09375,88.117798,5381300
4/7/1999,132.6875,133.375,131.375,133.15625,88.826607,6248600
4/8/1999,133.1875,134.9375,132.28125,134.84375,89.952278,5909100
4/9/1999,134.4375,135.5,133.59375,134.875,89.973145,4365800
4/12/1999,133.46875,136.40625,133.21875,136.3125,90.932053,8213200
4/13/1999,136.25,136.46875,134.5,135.4375,90.348343,10071400
4/14/1999,136.0625,136.0625,132.6875,133.15625,88.826607,11551700
4/15/1999,133.4375,133.5625,131,132.65625,88.49305,11150000
4/16/1999,132.90625,132.90625,131.1875,131.53125,87.742538,6476200
4/19/1999,132.6875,134.53125,128.375,129.5,86.387535,12487200
4/20/1999,129.8125,131.1875,129,131.125,87.47155,9049600
4/21/1999,131.0625,135.625,130.40625,134.875,89.973145,5772200
4/22/1999,135.125,136.375,134.390625,136.15625,90.827812,6897400
4/23/1999,135.875,136.75,135,135.8125,90.598511,4593100
4/26/1999,136.5,136.8125,135.46875,136.59375,91.119659,3606500
4/27/1999,137.125,137.5,135.84375,137.25,91.557465,5147200
4/28/1999,136.4375,137.25,135,135.375,90.306671,5544300
4/29/1999,135.5625,136.0625,133.8125,134.34375,89.618706,9824300
4/30/1999,135.09375,135.625,131.5,133.25,88.889091,10991900
5/3/1999,133.4375,135.84375,133.09375,135.6875,90.515129,10709700
5/4/1999,135.125,135.8125,133.125,133.75,89.222649,10509300
5/5/1999,133.9375,135.0625,131.84375,134.8125,89.93145,10032300
5/6/1999,134.4375,135.125,132.375,133.984375,89.379005,13507200
5/7/1999,134.5,135.125,133.4375,135,90.056519,8680700
5/10/1999,134.84375,135.71875,133.53125,134.328125,89.608322,5580100
5/11/1999,135.3125,136.875,134.71875,135.6875,90.515129,7000600
5/12/1999,135.75,137.21875,131.5,136.75,91.223862,13865800
5/13/1999,137.25,138,136.8125,137.34375,91.620003,4485700
5/14/1999,134.5625,135.875,133.5,133.78125,89.2435,8370100
5/17/1999,133.625,134.484375,132.375,134.1875,89.514496,6268100
5/18/1999,134.53125,134.984375,132.625,133.9375,89.347725,8218600
5/19/1999,134.46875,135,133.25,134.90625,89.99398,5052400
5/20/1999,135.125,135.59375,134.0625,134.09375,89.451927,4670400
5/21/1999,134.125,134.6875,132.59375,133.34375,88.95166,6418200
5/24/1999,133.84375,133.84375,130.390625,131.125,87.47155,7952000
5/25/1999,131.375,132.34375,128.4375,129,86.054001,15406400
5/26/1999,129.3125,131,128.09375,130.4375,87.012932,12575900
5/27/1999,129.84375,130.28125,128,128.5625,85.762146,14515400
5/28/1999,129,130.75,128.59375,130.203125,86.856598,8748000
6/1/1999,130.125,130.15625,128.375,129.75,86.554291,6705300
6/2/1999,129.75,130.1875,128.015625,129.875,86.637703,6981900
6/3/1999,130.6875,130.875,129.78125,130.59375,87.117134,6076600
6/4/1999,131.46875,133.359375,130.9375,133.21875,88.868271,9787200
6/7/1999,133.4375,134.1875,132.90625,133.5625,89.097588,5299100
6/8/1999,133.375,133.796875,131.59375,132.25,88.222031,4895700
6/9/1999,132.40625,133.09375,131.8125,132.125,88.138672,7409700
6/10/1999,131.4375,131.46875,129.59375,130.90625,87.32563,7040700
6/11/1999,131.21875,132.21875,129.09375,129.8125,86.59597,12824800
6/14/1999,130.6875,130.75,129.546875,129.9375,86.679382,6823500
6/15/1999,130.46875,131.65625,130.078125,130.8125,87.263084,5700900
6/16/1999,132.375,133.875,132.375,133.3125,88.930794,7865800
6/17/1999,132.875,135.5625,132.625,134.5625,89.764679,8162800
6/18/1999,134.0625,134.6875,133.375,134.3125,89.868362,2875100
6/21/1999,134.46875,135.25,133.65625,134.625,90.077454,4646400
6/22/1999,134,135.1875,133.5,133.6875,89.450211,5862400
6/23/1999,133,133.625,132.125,133.03125,89.011093,9629200
6/24/1999,132.875,132.9375,130.65625,132.03125,88.341988,9176900
6/25/1999,132.59375,133.015625,131.25,131.703125,88.122406,4087000
6/28/1999,132.6875,133.625,132.5,133.3125,89.19928,5028900
6/29/1999,133,135.1875,132.78125,134.5625,90.035629,6956200
6/30/1999,134.625,137.5,133.84375,137,91.666573,16856100
7/1/1999,137,138.5,136.0625,138.03125,92.356552,9939500
7/2/1999,138.125,139.5,137.90625,139.40625,93.276573,3772800
7/6/1999,139.25,140.75,138.59375,139.375,93.255684,11221100
7/7/1999,139.0625,139.71875,138.515625,139.5625,93.381104,3230700
7/8/1999,139.0625,140.625,138.75,139.671875,93.454269,7101500
7/9/1999,140,140.59375,139.5625,140.5,94.0084,2976800
7/12/1999,140.9375,140.9375,139.5,139.875,93.590233,4436300
7/13/1999,139.375,139.921875,138.65625,139.375,93.255684,6477600
7/14/1999,140,140.21875,138.75,140.15625,93.778374,4382500
7/15/1999,140.78125,141.375,140.3125,141.046875,94.374298,3348600
7/16/1999,141.25,142.15625,140.75,141.8125,94.886604,2281500
7/19/1999,142.1875,142.25,140.5625,140.875,94.259315,4287000
7/20/1999,140.125,140.40625,137.53125,137.984375,92.325195,7060100
7/21/1999,138.09375,138.90625,137.3125,137.828125,92.220657,4793700
7/22/1999,137.4375,138,135.46875,136.015625,91.007912,7804100
7/23/1999,136.65625,137,135.125,135.75,90.830193,4603000
7/26/1999,134.875,136.125,134.625,134.75,90.161087,4333400
7/27/1999,136,137.203125,135.375,135.875,90.913849,5908500
7/28/1999,136.25,137.3125,135.59375,136.3125,91.206535,3955500
7/29/1999,134.9375,135.25,133.3125,134.40625,89.931068,7760600
7/30/1999,134.8125,135.34375,132.5625,132.75,88.822899,5994300
8/2/1999,132.75,134.75,132.5,133.0625,89.031975,6065500
8/3/1999,133.71875,133.84375,131.375,132.4375,88.613777,5445400
8/4/1999,132.71875,133.875,130.4375,130.625,87.40107,6497900
8/5/1999,130.875,131.9375,128.84375,131.8125,88.195641,10322000
8/6/1999,131.21875,132,129.5,130.375,87.23378,7537700
8/9/1999,130.59375,131.796875,129.75,130.09375,87.045578,5565900
8/10/1999,129.875,130.15625,127,128.65625,86.083778,9793300
8/11/1999,129.6875,130.53125,128.625,130.21875,87.129219,8003400
8/12/1999,130.6875,131.8125,129.90625,130.140625,87.076965,7036800
8/13/1999,131.625,133.25,131.125,133.15625,89.094749,5857700
8/16/1999,133.125,133.96875,132.25,133.75,89.492012,3927000
8/17/1999,134.4375,134.84375,133.125,134.625,90.077454,4808000
8/18/1999,134.203125,134.375,133.25,133.65625,89.42923,4355500
8/19/1999,132.375,133.234375,131.6875,132.5625,88.697426,6448100
8/20/1999,133.0625,134.125,132.6875,133.90625,89.596535,3663700
8/23/1999,134.8125,136.546875,134.65625,136.46875,91.311119,5637800
8/24/1999,136.0625,137.96875,135.375,136.96875,91.645676,9279500
8/25/1999,137.1875,138.78125,136.15625,138.375,92.586617,6005300
8/26/1999,138.28125,138.421875,136.5,136.71875,91.478363,4322300
8/27/1999,136.875,137.0625,135.0625,135.0625,90.370193,6247400
8/30/1999,135.34375,135.5,132,132.5625,88.697426,4652000
8/31/1999,132.9375,133.75,130.875,132.0625,88.3629,11453700
9/1/1999,132.9375,133.734375,132.3125,133.6875,89.450211,6863900
9/2/1999,132.125,132.671875,130.65625,132.109375,88.394241,10896300
9/3/1999,134.875,136.5,134.6875,135.96875,90.976547,9160800
9/7/1999,136.0625,136.625,135.21875,135.46875,90.641983,4560800
9/8/1999,134.84375,136.0625,134.03125,134.8125,90.202927,6159600
9/9/1999,134.75,135.25,133.6875,134.75,90.161087,6177800
9/10/1999,136.25,136.359375,134.9375,135.875,90.913849,2934500
9/13/1999,135.125,135.46875,134.5,134.953125,90.297005,2320500
9/14/1999,134.0625,134.5625,133.375,134.0625,89.701057,3736000
9/15/1999,135.4375,135.4375,131.875,131.9375,88.279228,6984500
9/16/1999,132.5,132.8125,130.3125,132.453125,88.624237,15377600
9/17/1999,132.625,133.9375,132.15625,133.75,89.74408,8542300
9/20/1999,133.9375,134,133.09375,133.5625,89.618202,2803900
9/21/1999,132.25,132.46875,130.15625,130.75,87.731125,9335200
9/22/1999,131.25,131.84375,129.75,130.609375,87.636734,13009100
9/23/1999,131.8125,131.8125,127.625,127.875,85.802017,12204100
9/24/1999,127.75,128.375,126.3125,127.75,85.71814,13792900
9/27/1999,128.75,129.75,128.28125,128.59375,86.284279,6970300
9/28/1999,127.9375,128.8125,125.5625,128.34375,86.116562,11063400
9/29/1999,128.4375,129.125,126.75,126.8125,85.089081,7580300
9/30/1999,127.4375,129.4375,126.96875,128.75,86.389107,7498900
10/1/1999,127.9375,128.5625,126.625,128.46875,86.200417,11127100
10/4/1999,129.1875,130.875,128.75,130.75,87.731125,6341600
10/5/1999,130.71875,131.96875,128.6875,130.625,87.647224,11976000
10/6/1999,130.75,132.8125,130.6875,132.625,88.989182,10308200
10/7/1999,132.859375,133,131.5,131.875,88.485977,6535600
10/8/1999,131.75,133.875,131.234375,133.875,89.827911,9674300
10/11/1999,133.59375,134.125,133.3125,133.65625,89.681076,4282000
10/12/1999,133.125,133.3125,131.1875,131.59375,88.297226,8686100
10/13/1999,130.6875,131.3125,128.1875,128.1875,86.011696,10469300
10/14/1999,128.484375,129.1875,126.75,128.15625,85.990715,10562200
10/15/1999,126,126.75,124.5,124.875,83.789078,14238700
10/18/1999,124.9375,125.9375,123.4375,125.78125,84.397141,9758800
10/19/1999,127.1875,128.25,125.9375,127,85.214905,14392900
10/20/1999,127.75,129.46875,127.125,128.25,86.053627,9759400
10/21/1999,127.21875,129,126.625,129,86.556862,9105400
10/22/1999,129.75,131.21875,129.5625,130.09375,87.290741,8309600
10/25/1999,129.3125,130.46875,128.75,129.4375,86.85041,8114300
10/26/1999,130.1875,130.6875,127.8125,127.8125,85.760086,6256300
10/27/1999,128.375,130.3125,128.25,130.125,87.311737,5433300
10/28/1999,132.4375,134.859375,132.1875,134.5625,90.28923,10509700
10/29/1999,135.84375,137.6875,135.71875,137,91.924736,10988600
11/1/1999,136.5,137,135.5625,135.5625,90.960243,4006500
11/2/1999,135.96875,137.25,134.59375,134.59375,90.310158,6516900
11/3/1999,136,136.375,135.125,135.5,90.918259,7222300
11/4/1999,136.75,137.359375,135.765625,136.53125,91.61026,7907500
11/5/1999,138.625,139.109375,136.78125,137.875,92.511902,7431500
11/8/1999,137,138.375,136.75,138,92.595734,4649200
11/9/1999,138.5,138.6875,136.28125,136.703125,91.72554,4533700
11/10/1999,136.25,138.390625,136.078125,137.71875,92.406975,6405600
11/11/1999,138.1875,138.5,137.46875,138.5,92.931221,4794100
11/12/1999,139.25,139.984375,137.125,139.75,93.769913,11802900
11/15/1999,139.84375,140.25,139.40625,140.078125,93.990112,2187500
11/16/1999,140.5625,143,140.09375,141.25,94.776413,7544800
11/17/1999,142.25,142.9375,141.3125,141.625,95.02803,9459000
11/18/1999,142.4375,143,141.625,142.625,95.69902,4491000
11/19/1999,142.40625,142.96875,142,142.5,95.615135,4832100
11/22/1999,142.4375,143,141.5,142.46875,95.594185,4155400
11/23/1999,142.84375,142.84375,140.375,141.21875,94.755432,5918000
11/24/1999,140.75,142.4375,140,141.96875,95.258659,4459700
11/26/1999,142.46875,142.875,141.25,141.4375,94.902237,1693900
11/29/1999,140.875,141.921875,140.4375,140.9375,94.56675,7348600
11/30/1999,140.75,142.3125,139,139.28125,93.455414,7682000
12/1/1999,139.3125,140.5,139,140.40625,94.210274,6980200
12/2/1999,140.625,141.375,140.375,141.25,94.776413,6698300
12/3/1999,143.03125,145.34375,143.03125,143.84375,96.516838,10045400
12/6/1999,143.53125,143.71875,142.25,142.78125,95.803864,3138900
12/7/1999,143.28125,143.3125,141.375,141.625,95.02803,10714200
12/8/1999,141.34375,142.0625,140.5,140.71875,94.419991,4611400
12/9/1999,141.8125,142.21875,139.375,141.40625,94.881271,6474700
12/10/1999,142.28125,142.8125,140.875,141.875,95.195755,5127300
12/13/1999,141.4375,142.71875,141.28125,142.125,95.363525,4210800
12/14/1999,141.625,142.484375,140.625,140.75,94.440956,5739000
12/15/1999,140.375,142.203125,140.03125,141.5,94.94416,6879100
12/16/1999,142.1875,142.65625,141.15625,142.125,95.363525,5854900
12/17/1999,143,143.3125,142.0625,142.6875,95.975967,4775400
12/20/1999,142.5625,143.1875,141.09375,141.65625,95.282288,4608700
12/21/1999,141.59375,144.0625,141.34375,143.8125,96.732681,7981300
12/22/1999,143.625,144.1875,142.96875,144.1875,96.984901,5377500
12/23/1999,145.015625,146.484375,145,146.484375,98.529869,5721700
12/27/1999,146.5,146.78125,145.0625,146.28125,98.393272,2691000
12/28/1999,145.875,146.5,145.484375,146.1875,98.330139,4084500
12/29/1999,146.3125,146.8125,145.3125,146.8125,98.750534,3001000
12/30/1999,147.125,147.5625,146.1875,146.640625,98.634956,3641300
12/31/1999,146.84375,147.5,146.25,146.875,98.79261,3172700
1/3/2000,148.25,148.25,143.875,145.4375,97.825676,8164300
1/4/2000,143.53125,144.0625,139.640625,139.75,94.000107,8089800
1/5/2000,139.9375,141.53125,137.25,140,94.168259,12177900
1/6/2000,139.625,141.5,137.75,137.75,92.654861,6227200
1/7/2000,140.3125,145.75,140.0625,145.75,98.035896,8066500
1/10/2000,146.25,146.90625,145.03125,146.25,98.372215,5741700
1/11/2000,145.8125,146.09375,143.5,144.5,97.195099,7503700
1/12/2000,144.59375,144.59375,142.875,143.0625,96.22821,6907700
1/13/2000,144.46875,145.75,143.28125,145,97.531441,5158300
1/14/2000,146.53125,147.46875,145.96875,146.96875,98.855675,7437300
1/18/2000,145.34375,146.625,145.1875,145.8125,98.077934,6488500
1/19/2000,145.3125,147,145,147,98.876656,6157900
1/20/2000,146.96875,146.96875,143.8125,144.75,97.363251,5800100
1/21/2000,145.5,145.5,144.0625,144.4375,97.152992,6244800
1/24/2000,145.65625,145.84375,139.40625,140.34375,94.399483,7896900
1/25/2000,140.515625,141.9375,139,141.9375,95.471466,9942500
1/26/2000,141,141.546875,140.09375,140.8125,94.714783,5158100
1/27/2000,141.84375,142.21875,138.125,140.25,94.336426,10922700
