"date","open","high","low","close"
"2018-01-02",106.669998,106.75,106.330002,106.650002
"2018-01-03",106.730003,107.120003,106.589996,107.059998
"2018-01-04",107.300003,107.900002,107.260002,107.68
"2018-01-05",108.040001,108.269997,107.709999,108.209999
"2018-01-08",108.209999,108.379997,107.919998,108.32
"2018-01-09",108.489998,108.900002,108.410004,108.57
"2018-01-10",108.410004,108.709999,108.120003,108.510002
"2018-01-11",108.800003,109.279999,108.639999,109.260002
"2018-01-12",109.610001,110.120003,109.5,110.050003
"2018-01-16",110.620003,110.860001,109.379997,109.699997
"2018-01-17",110.099998,110.879997,109.769997,110.669998
"2018-01-18",110.720001,110.830002,110.300003,110.480003
"2018-01-19",110.650002,110.839996,110.370003,110.830002
"2018-01-22",110.669998,111.730003,110.669998,111.709999
"2018-01-23",111.660004,111.800003,111.349998,111.669998
"2018-01-24",112.010002,112.419998,111.370003,111.889999
"2018-01-25",112.290001,112.300003,111.699997,112.029999
"2018-01-26",112.410004,113.279999,112.330002,113.260002
"2018-01-29",113.129997,113.459999,112.639999,112.660004
"2018-01-30",111.739998,112.169998,111.209999,111.290001
"2018-01-31",111.720001,111.879997,110.779999,111.330002
"2018-02-01",111,111.910004,110.940002,111.470001
"2018-02-02",110.75,111.139999,108.919998,108.949997
"2018-02-05",107.989998,108.870003,103.599998,104.300003
"2018-02-06",102.449997,106.150002,102.010002,105.949997
"2018-02-07",105.599998,107.400002,105.330002,105.690002
"2018-02-08",105.790001,105.93,101.779999,101.830002
"2018-02-09",103.080002,104.150002,100.089996,103.379997
"2018-02-12",104.120003,105.349998,103.489998,104.690002
"2018-02-13",104.110001,105.199997,103.860001,105
"2018-02-14",104.510002,106.419998,104.440002,106.32
"2018-02-15",107.010002,107.43,105.919998,107.43
"2018-02-16",107.099998,108.419998,107,107.559998
"2018-02-20",107,107.370003,106.25,106.599998
"2018-02-21",106.720001,107.739998,105.910004,105.919998
"2018-02-22",106.330002,107.139999,105.730003,106
"2018-02-23",106.519997,107.620003,106.279999,107.620003
"2018-02-26",108.120003,108.989998,107.849998,108.940002
"2018-02-27",109.059998,109.559998,107.730003,107.739998
"2018-02-28",108.260002,108.470001,106.349998,106.389999
"2018-03-01",106.419998,107.129997,104.379997,104.970001
"2018-03-02",104.279999,105.660004,103.949997,105.449997
"2018-03-05",104.910004,106.980003,104.790001,106.669998
"2018-03-06",107.07,107.230003,106.199997,106.809998
"2018-03-07",105.800003,106.779999,105.639999,106.639999
"2018-03-08",106.900002,107.040001,106.290001,106.949997
"2018-03-09",107.639999,108.779999,107.43,108.760002
"2018-03-12",108.800003,109.080002,108.230003,108.410004
"2018-03-13",108.830002,109.080002,107.510002,107.739998
"2018-03-14",108.239998,108.330002,106.760002,106.980003
"2018-03-15",107.18,107.510002,106.75,106.959999
"2018-03-16",107.07,107.739998,107.07,107.220001
"2018-03-19",107.029999,107.029999,105.360001,106
"2018-03-20",106.169998,106.449997,105.769997,105.949997
"2018-03-21",105.93,106.879997,105.739998,105.889999
"2018-03-22",104.459999,104.730003,102.529999,102.669998
"2018-03-23",102.889999,102.989998,100.370003,100.470001
"2018-03-26",102.089996,103.360001,101.360001,103.239998
"2018-03-27",103.660004,104.029999,101.379997,101.940002
"2018-03-28",102.239998,102.889999,101.580002,101.940002
"2018-03-29",102.489998,103.699997,102.199997,103.18
"2018-04-02",102.870003,103.080002,99.790001,100.910004
"2018-04-03",101.440002,102.480003,100.900002,102.32
"2018-04-04",100.93,103.699997,100.599998,103.510002
"2018-04-05",103.93,104.559998,103.690002,104.209999
"2018-04-06",103.5,103.970001,101.260002,102.050003
"2018-04-09",102.690002,103.980003,102.309998,102.43
"2018-04-10",103.779999,104.400002,103.300003,104.029999
"2018-04-11",103.400002,103.989998,103.169998,103.360001
"2018-04-12",103.940002,104.75,103.93,104.330002
"2018-04-13",104.970001,104.989998,103.5,103.959999
"2018-04-16",104.669998,105.260002,104.330002,104.879997
"2018-04-17",105.669998,105.82,105.309998,105.540001
"2018-04-18",105.809998,105.949997,105.5,105.510002
"2018-04-19",105.360001,105.68,104.849998,105.330002
"2018-04-20",105.480003,105.580002,104.309998,104.730003
"2018-04-23",104.989998,105.139999,104.389999,104.860001
"2018-04-24",105.440002,105.650002,103.309998,103.980003
"2018-04-25",103.860001,104.290001,103.029999,104.089996
"2018-04-26",104.269997,104.989998,104,104.599998
"2018-04-27",104.720001,104.949997,104.360001,104.75
"2018-04-30",105.050003,105.230003,103.580002,103.610001
"2018-05-01",103.360001,103.470001,102.410004,103.419998
"2018-05-02",103.18,103.360001,102.230003,102.379997
"2018-05-03",102.059998,102.309998,100.669998,101.989998
"2018-05-04",101.57,103.419998,101.360001,103.089996
"2018-05-07",103.43,103.739998,103.040001,103.290001
"2018-05-08",103.220001,103.459999,102.610001,103.260002
"2018-05-09",103.599998,104.330002,103.300003,104.139999
"2018-05-10",104.5,105.279999,104.379997,105.120003
"2018-05-11",105.239998,105.620003,105.019997,105.449997
"2018-05-14",105.760002,106.010002,105.449997,105.639999
"2018-05-15",105.290001,105.339996,104.809998,105.150002
"2018-05-16",105.220001,105.760002,105.120003,105.57
"2018-05-17",105.470001,105.959999,105.209999,105.529999
"2018-05-18",105.440002,105.5,105.07,105.120003
"2018-05-21",105.720001,106.199997,105.720001,105.989998
"2018-05-22",106.18,106.410004,105.75,105.860001
"2018-05-23",105.360001,105.839996,105.089996,105.82
